TripID,UserID,StartTime,EndTime,StartLoc_X,StartLoc_Y,EndLoc_X,EndLoc_Y,Battery_Start,Battery_End
14290,U0148,2025-10-15 09:07:15,2025-10-15 09:12:15,1683,291,1356,1010,88,85.2
14291,U0473,2025-10-15 09:54:23,2025-10-15 10:01:23,1654,159,1001,1152,69,65.1
14292,U0719,2025-10-15 09:29:20,2025-10-15 09:35:20,54,163,1086,1034,54,48.9
14293,U1077,2025-10-15 09:19:32,2025-10-15 09:28:32,34,15,1140,1177,44,37.6
14294,U1133,2025-10-15 09:44:55,2025-10-15 09:48:55,1733,239,1112,877,86,83.2
14295,U0077,2025-10-15 09:46:28,2025-10-15 09:49:28,310,1785,703,1283,72,69.8
14296,U0097,2025-10-15 09:09:50,2025-10-15 09:15:50,298,1712,1304,904,64,58.9
14297,U0193,2025-10-15 09:39:50,2025-10-15 09:43:50,1556,254,1357,965,87,84.5
14298,U0547,2025-10-15 09:19:27,2025-10-15 09:23:27,343,1655,880,1134,60,57.4
14299,U0415,2025-10-15 09:17:04,2025-10-15 09:22:04,323,1530,1009,1035,94,91.4
14300,U0521,2025-10-15 09:15:12,2025-10-15 09:21:12,1713,26,1231,952,71,67.6
14301,U0200,2025-10-15 09:50:25,2025-10-15 09:54:25,1573,204,945,797,51,48.3
14302,U0355,2025-10-15 09:36:46,2025-10-15 09:41:46,1651,319,951,774,89,86.0
14303,U0843,2025-10-15 09:23:09,2025-10-15 09:29:09,228,1799,977,1121,90,86.4
14304,U1152,2025-10-15 09:02:43,2025-10-15 09:07:43,1593,146,950,1001,58,53.9
14305,U1400,2025-10-15 09:38:55,2025-10-15 09:42:55,1704,303,1228,955,62,59.2
14306,U0885,2025-10-15 09:40:04,2025-10-15 09:45:04,1500,218,1344,1028,82,79.5
14307,U0307,2025-10-15 09:50:16,2025-10-15 09:56:16,356,1664,984,832,91,87.3
14308,U0325,2025-10-15 09:25:49,2025-10-15 09:32:49,173,1765,1050,996,56,51.8
14309,U0986,2025-10-15 09:27:56,2025-10-15 09:32:56,342,1618,1183,857,41,36.8
14310,U1016,2025-10-15 09:07:41,2025-10-15 09:12:41,1469,206,696,1220,93,88.8
14311,U0572,2025-10-15 09:27:16,2025-10-15 09:34:16,1569,240,802,1310,89,84.4
14312,U0011,2025-10-15 09:36:44,2025-10-15 09:44:44,1660,41,760,1073,60,55.4
14313,U0606,2025-10-15 09:30:11,2025-10-15 09:36:11,328,1795,958,659,51,46.3
14314,U1224,2025-10-15 09:30:46,2025-10-15 09:38:46,1622,107,743,1271,63,57.8
14315,U0573,2025-10-15 09:10:57,2025-10-15 09:15:57,1747,277,991,984,47,42.9
14316,U0319,2025-10-15 09:02:50,2025-10-15 09:08:50,0,84,1085,772,40,35.3
14317,U0692,2025-10-15 09:23:35,2025-10-15 09:29:35,1563,187,905,997,49,45.5
14318,U0672,2025-10-15 09:28:07,2025-10-15 09:36:07,96,172,1151,1136,53,47.9
14319,U1440,2025-10-15 09:43:44,2025-10-15 09:47:44,409,1601,908,1097,94,91.7
14320,U0498,2025-10-15 09:32:19,2025-10-15 09:38:19,1520,250,893,1193,49,45.2
14321,U1379,2025-10-15 09:46:17,2025-10-15 09:51:17,305,1687,898,1211,44,41.7
14322,U0289,2025-10-15 09:04:16,2025-10-15 09:10:16,1721,109,1004,958,48,43.8
14323,U0629,2025-10-15 09:46:06,2025-10-15 09:50:06,422,1863,980,1248,96,93.0
14324,U1231,2025-10-15 09:49:49,2025-10-15 09:53:49,1459,222,1213,928,48,45.3
14325,U0839,2025-10-15 09:24:24,2025-10-15 09:28:24,1503,139,1183,980,44,40.6
14326,U0160,2025-10-15 10:18:42,2025-10-15 10:24:42,440,1657,1020,786,77,73.5
14327,U1024,2025-10-15 10:19:42,2025-10-15 10:24:42,1130,803,1821,1502,85,81.7
14328,U0696,2025-10-15 10:32:44,2025-10-15 10:39:44,1895,1564,1086,756,77,73.0
14329,U0078,2025-10-15 10:32:57,2025-10-15 10:37:57,1835,1371,1553,198,98,94.2
14330,U1016,2025-10-15 10:16:42,2025-10-15 10:19:42,891,680,826,1161,41,39.1
14331,U1494,2025-10-15 10:28:27,2025-10-15 10:31:27,924,700,1255,1006,60,58.5
14332,U0170,2025-10-15 10:19:54,2025-10-15 10:21:54,1007,912,1247,1030,78,77.0
14333,U1162,2025-10-15 10:07:31,2025-10-15 10:14:31,1620,163,1975,1533,41,35.6
14334,U1329,2025-10-15 10:30:33,2025-10-15 10:34:33,1735,1430,852,1251,96,92.8
14335,U1388,2025-10-15 10:23:29,2025-10-15 10:31:29,35,151,385,1665,68,63.0
14336,U1358,2025-10-15 10:19:28,2025-10-15 10:26:28,96,76,1532,324,71,66.2
14337,U0399,2025-10-15 10:58:31,2025-10-15 11:02:31,1059,679,186,121,89,85.0
14338,U1109,2025-10-15 10:59:52,2025-10-15 11:09:52,1788,1561,15,146,41,33.5
14339,U0142,2025-10-15 10:45:11,2025-10-15 10:49:11,1589,1553,1140,771,61,58.2
14340,U0947,2025-10-15 10:56:01,2025-10-15 11:02:01,149,60,995,740,96,92.7
14341,U0464,2025-10-15 10:11:10,2025-10-15 10:16:10,1724,1505,1627,202,55,50.6
14342,U1220,2025-10-15 10:02:44,2025-10-15 10:09:44,1531,210,338,1571,62,56.3
14343,U1391,2025-10-15 10:16:00,2025-10-15 10:20:00,1646,189,990,833,67,63.4
14344,U0947,2025-10-15 10:40:50,2025-10-15 10:49:50,35,171,1000,1221,95,89.8
14345,U0121,2025-10-15 10:47:54,2025-10-15 10:52:54,1685,190,989,1146,58,53.3
14346,U0194,2025-10-15 10:20:31,2025-10-15 10:26:31,1444,105,968,949,46,42.3
14347,U0243,2025-10-15 10:25:55,2025-10-15 10:31:55,1599,256,1749,1357,91,86.9
14348,U0832,2025-10-15 10:41:53,2025-10-15 10:46:53,1783,1531,719,1300,47,42.7
14349,U1277,2025-10-15 10:34:17,2025-10-15 10:40:17,968,1105,203,165,62,58.0
14350,U0924,2025-10-15 10:26:31,2025-10-15 10:30:31,1685,1441,1149,921,90,87.4
14351,U1067,2025-10-15 10:28:47,2025-10-15 10:30:47,1159,1049,983,861,52,51.1
14352,U0509,2025-10-15 10:23:36,2025-10-15 10:29:36,1264,952,194,1603,94,89.7
14353,U0180,2025-10-15 10:40:52,2025-10-15 10:44:52,942,757,167,163,65,61.4
14354,U1307,2025-10-15 10:04:50,2025-10-15 10:10:50,969,680,1713,1482,92,88.4
14355,U0615,2025-10-15 10:20:02,2025-10-15 10:28:02,317,1782,1936,1441,56,50.3
14356,U0730,2025-10-15 10:25:26,2025-10-15 10:29:26,771,1306,938,657,82,79.5
14357,U1356,2025-10-15 10:37:56,2025-10-15 10:45:56,194,98,183,1712,84,78.7
14358,U0441,2025-10-15 10:19:30,2025-10-15 10:26:30,1567,189,42,75,83,76.9
14359,U1020,2025-10-15 10:41:31,2025-10-15 10:46:31,937,776,1596,194,93,89.8
14360,U0024,2025-10-15 10:31:02,2025-10-15 10:38:02,1018,892,19,25,87,82.1
14361,U1412,2025-10-15 10:41:05,2025-10-15 10:45:05,917,1080,1688,1423,67,64.1
14362,U0559,2025-10-15 10:21:30,2025-10-15 10:23:30,974,729,1041,1102,48,46.6
14363,U0246,2025-10-15 10:49:03,2025-10-15 10:54:03,51,72,1006,963,86,81.7
14364,U0457,2025-10-15 10:49:34,2025-10-15 11:01:34,149,4,1728,1583,55,46.4
14365,U0957,2025-10-15 10:03:04,2025-10-15 10:08:04,1085,1081,309,1640,55,51.6
14366,U0210,2025-10-15 10:42:49,2025-10-15 10:49:49,892,1189,0,115,84,78.7
14367,U1193,2025-10-15 10:37:14,2025-10-15 10:43:14,1998,1474,1740,231,83,78.3
14368,U1264,2025-10-15 10:07:20,2025-10-15 10:11:20,1258,904,1773,1498,68,65.1
14369,U0008,2025-10-15 10:38:59,2025-10-15 10:49:59,1724,1496,200,0,54,47.1
14370,U1326,2025-10-15 10:22:18,2025-10-15 10:25:18,1723,1406,1230,976,45,42.8
14371,U1305,2025-10-15 10:03:55,2025-10-15 10:08:55,928,827,3,263,43,39.7
14372,U1266,2025-10-15 10:11:03,2025-10-15 10:15:03,883,1180,354,1677,67,64.5
14373,U1302,2025-10-15 10:33:26,2025-10-15 10:40:26,799,1099,90,124,77,72.3
14374,U1096,2025-10-15 10:15:42,2025-10-15 10:23:42,1704,1492,0,257,82,74.2
14375,U1453,2025-10-15 10:00:01,2025-10-15 10:06:01,1555,133,1755,1444,50,45.5
14376,U0419,2025-10-15 11:11:42,2025-10-15 11:13:42,1055,994,1045,740,55,54.1
14377,U0136,2025-10-15 11:47:02,2025-10-15 11:58:02,1699,209,319,1780,97,88.8
14378,U1047,2025-10-15 11:31:52,2025-10-15 11:34:52,1522,173,1107,751,86,83.6
14379,U0408,2025-10-15 11:54:39,2025-10-15 12:00:39,1512,225,1081,1143,92,88.8
14380,U0806,2025-10-15 11:38:05,2025-10-15 11:41:05,976,1233,985,745,75,73.4
14381,U0612,2025-10-15 11:20:53,2025-10-15 11:22:53,799,1170,978,866,65,63.8
14382,U0213,2025-10-15 11:11:49,2025-10-15 11:18:49,361,1616,1726,1421,54,48.7
14383,U0755,2025-10-15 11:10:59,2025-10-15 11:19:59,1646,100,295,1701,89,81.6
14384,U0166,2025-10-15 11:19:24,2025-10-15 11:21:24,764,1273,1143,935,55,53.3
14385,U0375,2025-10-15 11:52:02,2025-10-15 11:57:02,1621,102,1277,967,57,53.8
14386,U1499,2025-10-15 11:32:52,2025-10-15 11:42:52,211,1752,1638,89,55,46.6
14387,U1244,2025-10-15 11:06:53,2025-10-15 11:11:53,312,1674,1052,803,78,73.7
14388,U1416,2025-10-15 11:15:53,2025-10-15 11:17:53,1058,1262,1145,755,52,50.4
14389,U0031,2025-10-15 11:51:36,2025-10-15 11:56:36,412,1660,1081,839,49,45.1
14390,U0932,2025-10-15 11:31:26,2025-10-15 11:33:26,995,1028,951,737,91,90.0
14391,U0786,2025-10-15 11:52:13,2025-10-15 11:56:13,1598,294,993,757,49,46.4
14392,U0604,2025-10-15 11:19:04,2025-10-15 11:21:04,1237,912,993,798,55,54.1
14393,U0014,2025-10-15 11:00:31,2025-10-15 11:03:31,1609,331,1040,881,91,88.5
14394,U0904,2025-10-15 11:04:27,2025-10-15 11:06:27,1017,1083,893,840,94,93.0
14395,U1270,2025-10-15 11:45:19,2025-10-15 11:50:19,1067,894,1708,113,43,39.5
14396,U1256,2025-10-15 11:30:49,2025-10-15 11:33:49,1209,1181,1010,792,75,73.3
14397,U1184,2025-10-15 11:12:17,2025-10-15 11:22:17,343,1852,1656,304,80,72.4
14398,U0245,2025-10-15 11:15:02,2025-10-15 11:18:02,876,1270,991,722,51,49.1
14399,U0713,2025-10-15 11:02:32,2025-10-15 11:05:32,1578,129,1146,683,64,61.4
14400,U0037,2025-10-15 11:56:08,2025-10-15 11:58:08,1284,984,1041,746,66,64.7
14401,U1202,2025-10-15 11:58:00,2025-10-15 12:08:00,1509,168,250,1661,88,81.4
14402,U1362,2025-10-15 11:37:27,2025-10-15 11:39:27,782,1170,949,778,64,62.6
14403,U0985,2025-10-15 11:03:48,2025-10-15 11:08:48,1110,940,1605,30,53,49.0
14404,U0326,2025-10-15 11:26:09,2025-10-15 11:28:09,889,1199,971,869,86,84.7
14405,U1206,2025-10-15 11:19:35,2025-10-15 11:21:35,729,1170,914,794,56,54.4
14406,U0633,2025-10-15 11:43:25,2025-10-15 11:55:25,192,1691,1560,157,79,72.6
14407,U0491,2025-10-15 11:06:15,2025-10-15 11:11:15,367,1633,1101,1017,43,40.0
14408,U0716,2025-10-15 11:17:12,2025-10-15 11:22:12,411,1711,1038,916,51,47.8
14409,U1222,2025-10-15 11:01:16,2025-10-15 11:05:16,936,1000,224,1614,94,91.0
14410,U0444,2025-10-15 11:51:05,2025-10-15 11:53:05,1054,1129,915,818,75,73.8
14411,U1218,2025-10-15 11:37:26,2025-10-15 11:41:26,318,1737,785,1215,75,72.8
14412,U1341,2025-10-15 11:36:37,2025-10-15 11:41:37,1133,1067,1641,185,52,48.0
14413,U1148,2025-10-15 11:49:55,2025-10-15 11:51:55,952,1098,1003,810,61,60.0
14414,U1490,2025-10-15 11:44:25,2025-10-15 11:47:25,1175,905,1538,215,83,80.5
14415,U0275,2025-10-15 11:57:57,2025-10-15 12:02:57,274,1764,991,966,46,42.7
14416,U0932,2025-10-15 11:54:21,2025-10-15 11:59:21,328,1533,1064,788,65,61.4
14417,U0614,2025-10-15 11:33:30,2025-10-15 11:35:30,890,1240,1009,736,98,96.1
14418,U1213,2025-10-15 11:22:49,2025-10-15 11:28:49,461,1807,983,837,92,88.7
14419,U1143,2025-10-15 11:54:51,2025-10-15 12:04:51,328,1609,1637,290,53,45.9
14420,U1132,2025-10-15 11:39:39,2025-10-15 11:41:39,1093,923,961,890,59,58.6
14421,U0832,2025-10-15 11:10:09,2025-10-15 11:12:09,833,1268,1067,866,51,49.6
14422,U0366,2025-10-15 11:13:07,2025-10-15 11:17:07,672,1258,1162,785,50,47.8
14423,U0615,2025-10-15 11:46:43,2025-10-15 11:51:43,1576,281,862,698,46,43.4
14424,U0149,2025-10-15 11:49:50,2025-10-15 12:00:50,358,1800,1616,191,80,72.0
14425,U0650,2025-10-15 11:43:52,2025-10-15 11:46:52,1612,222,1093,759,40,37.1
14426,U0292,2025-10-15 11:07:32,2025-10-15 11:15:32,163,1614,1674,1413,76,70.3
14427,U0031,2025-10-15 11:13:55,2025-10-15 11:17:55,317,1930,960,1288,86,83.2
14428,U1267,2025-10-15 11:03:26,2025-10-15 11:08:26,1597,138,867,794,99,95.1
14429,U0719,2025-10-15 11:33:33,2025-10-15 11:37:33,1089,1017,1587,191,83,79.7
14430,U0167,2025-10-15 11:57:09,2025-10-15 12:01:09,396,1659,1031,906,46,42.3
14431,U0332,2025-10-15 11:17:09,2025-10-15 11:26:09,177,1517,1604,169,76,68.6
14432,U1247,2025-10-15 11:04:58,2025-10-15 11:06:58,1255,889,1000,808,92,91.1
14433,U0467,2025-10-15 11:03:27,2025-10-15 11:11:27,211,1599,1570,347,50,43.9
14434,U0170,2025-10-15 11:29:18,2025-10-15 11:35:18,1686,257,884,810,84,80.4
14435,U0945,2025-10-15 11:35:35,2025-10-15 11:40:35,1577,54,994,883,88,84.3
14436,U0767,2025-10-15 11:09:40,2025-10-15 11:14:40,349,1784,890,758,64,60.2
14437,U0191,2025-10-15 11:43:59,2025-10-15 11:50:59,269,1780,1022,778,87,83.1
14438,U0008,2025-10-15 11:53:37,2025-10-15 12:00:37,774,1106,1602,180,79,74.4
14439,U1268,2025-10-15 11:40:37,2025-10-15 11:42:37,819,1009,1065,841,79,78.0
14440,U0115,2025-10-15 11:05:22,2025-10-15 11:07:22,996,1113,1036,722,40,38.8
14441,U0626,2025-10-15 11:45:02,2025-10-15 11:50:02,981,1167,1502,25,42,38.0
14442,U0988,2025-10-15 11:04:58,2025-10-15 11:12:58,837,1211,1630,108,86,81.1
14443,U0414,2025-10-15 11:33:58,2025-10-15 11:35:58,1211,1002,880,765,96,94.6
14444,U1430,2025-10-15 11:23:39,2025-10-15 11:25:39,783,1144,1082,744,86,84.4
14445,U1064,2025-10-15 11:46:10,2025-10-15 11:49:10,1444,327,995,748,56,54.0
14446,U0485,2025-10-15 11:09:48,2025-10-15 11:12:48,764,1198,1090,858,44,42.2
14447,U0227,2025-10-15 11:03:30,2025-10-15 11:06:30,725,1231,1105,800,55,52.8
14448,U1467,2025-10-15 11:03:13,2025-10-15 11:05:13,1175,1098,1100,858,60,59.2
14449,U1138,2025-10-15 11:17:15,2025-10-15 11:21:15,1539,307,940,653,66,63.5
14450,U1177,2025-10-15 11:53:56,2025-10-15 12:02:56,1685,245,338,1664,73,66.8
14451,U0015,2025-10-15 11:32:02,2025-10-15 11:34:02,808,972,1031,756,75,73.8
14452,U0845,2025-10-15 11:10:42,2025-10-15 11:15:42,249,1720,1069,713,87,82.3
14453,U0436,2025-10-15 11:00:21,2025-10-15 11:02:21,1184,1113,1041,749,92,90.7
14454,U0764,2025-10-15 11:30:24,2025-10-15 11:36:24,268,1657,1138,797,85,80.3
14455,U0196,2025-10-15 11:20:31,2025-10-15 11:26:31,239,1629,1142,922,76,71.4
14456,U0363,2025-10-15 11:55:40,2025-10-15 11:58:40,761,1345,389,1655,95,93.1
14457,U0895,2025-10-15 11:01:15,2025-10-15 11:05:15,310,1502,964,864,75,72.0
14458,U0380,2025-10-15 11:48:56,2025-10-15 11:53:56,1581,213,907,754,78,75.2
14459,U0351,2025-10-15 11:40:55,2025-10-15 11:42:55,939,1137,955,767,77,75.7
14460,U1457,2025-10-15 11:21:21,2025-10-15 11:25:21,1651,179,1059,992,80,76.2
14461,U0730,2025-10-15 11:46:28,2025-10-15 11:50:28,949,1247,260,1725,78,75.0
14462,U1028,2025-10-15 11:04:21,2025-10-15 11:06:21,1247,983,1057,1040,81,80.3
14463,U0015,2025-10-15 11:56:03,2025-10-15 11:58:03,1219,995,957,844,79,78.0
14464,U1355,2025-10-15 11:36:51,2025-10-15 11:44:51,1599,184,395,1726,98,90.6
14465,U1103,2025-10-15 11:28:48,2025-10-15 11:30:48,752,1110,1040,868,40,38.7
14466,U0546,2025-10-15 11:12:12,2025-10-15 11:16:12,993,1216,254,1712,76,73.0
14467,U0805,2025-10-15 11:28:23,2025-10-15 11:32:23,1079,1167,398,1784,67,63.6
14468,U1477,2025-10-15 11:34:06,2025-10-15 11:36:06,1210,1142,985,757,90,88.5
14469,U0322,2025-10-15 11:49:05,2025-10-15 11:59:05,1608,141,342,1835,88,80.6
14470,U0427,2025-10-15 11:33:38,2025-10-15 11:35:38,987,1180,974,797,69,67.6
14471,U0716,2025-10-15 11:10:38,2025-10-15 11:13:38,810,1159,1175,799,49,47.1
14472,U1115,2025-10-15 11:41:26,2025-10-15 11:52:26,290,1637,1448,132,75,69.2
14473,U0149,2025-10-15 11:08:10,2025-10-15 11:15:10,1187,1002,204,1683,43,39.4
14474,U0855,2025-10-15 11:38:14,2025-10-15 11:42:14,954,1130,250,1680,80,76.5
14475,U0916,2025-10-15 11:56:27,2025-10-15 12:04:27,379,1702,1693,1682,54,49.9
14476,U0463,2025-10-15 11:31:38,2025-10-15 11:37:38,714,1133,1441,227,80,75.8
14477,U1095,2025-10-15 11:55:15,2025-10-15 11:58:15,767,1180,1090,680,50,47.6
14478,U1227,2025-10-15 11:58:16,2025-10-15 12:00:16,967,1215,926,831,45,43.6
14479,U0141,2025-10-15 11:04:22,2025-10-15 11:10:22,1584,106,918,887,41,37.0
14480,U1321,2025-10-15 11:43:12,2025-10-15 11:50:12,236,1831,882,629,50,44.9
14481,U0694,2025-10-15 11:47:31,2025-10-15 11:51:31,1613,369,957,1005,88,84.9
14482,U1219,2025-10-15 11:50:32,2025-10-15 11:55:32,1612,212,846,753,81,77.9
14483,U0169,2025-10-15 11:40:10,2025-10-15 11:46:10,734,1211,1630,330,55,50.5
14484,U0935,2025-10-15 11:35:49,2025-10-15 11:40:49,1701,335,1060,1079,54,50.4
14485,U0087,2025-10-15 11:09:04,2025-10-15 11:13:04,262,1721,950,931,71,67.3
14486,U0961,2025-10-15 11:34:55,2025-10-15 11:41:55,158,1776,915,814,88,84.0
14487,U0200,2025-10-15 11:51:44,2025-10-15 11:55:44,1068,1111,1534,176,76,71.9
14488,U1472,2025-10-15 11:34:25,2025-10-15 11:44:25,1603,178,390,1632,64,56.7
14489,U1288,2025-10-15 11:17:09,2025-10-15 11:24:09,785,1225,1580,175,57,52.9
14490,U0108,2025-10-15 11:02:21,2025-10-15 11:05:21,920,1399,959,695,42,39.3
14491,U0200,2025-10-15 11:17:06,2025-10-15 11:19:06,1181,839,807,830,80,78.7
14492,U0256,2025-10-15 11:27:37,2025-10-15 11:33:37,226,1545,984,804,60,56.1
14493,U0881,2025-10-15 11:22:54,2025-10-15 11:24:54,1254,940,1074,750,90,89.2
14494,U1182,2025-10-15 11:45:29,2025-10-15 11:47:29,636,1178,1049,937,90,88.5
14495,U0318,2025-10-15 11:12:57,2025-10-15 11:15:57,1502,350,968,845,62,59.7
14496,U1242,2025-10-15 11:28:39,2025-10-15 11:32:39,1755,199,946,856,56,52.4
14497,U1422,2025-10-15 11:31:43,2025-10-15 11:41:43,267,1710,1624,217,66,58.6
14498,U0155,2025-10-15 11:12:02,2025-10-15 11:14:02,1161,997,1103,798,64,63.3
14499,U0194,2025-10-15 11:07:54,2025-10-15 11:11:54,1654,157,1000,808,42,38.5
14500,U0370,2025-10-15 11:19:11,2025-10-15 11:23:11,1653,217,1079,743,66,63.0
14501,U0018,2025-10-15 11:41:22,2025-10-15 11:46:22,1265,1042,1587,235,83,79.5
14502,U0230,2025-10-15 11:26:45,2025-10-15 11:28:45,1127,1070,925,836,84,82.9
14503,U0656,2025-10-15 11:18:54,2025-10-15 11:22:54,973,1222,222,1660,44,41.4
14504,U1061,2025-10-15 11:31:20,2025-10-15 11:34:20,1508,335,963,739,87,84.6
14505,U0067,2025-10-15 11:56:22,2025-10-15 11:59:22,697,1267,349,1633,52,50.3
14506,U0872,2025-10-15 11:08:50,2025-10-15 11:10:50,949,1050,1024,811,76,75.2
14507,U1422,2025-10-15 11:43:31,2025-10-15 11:46:31,1539,50,1050,759,52,49.2
14508,U0053,2025-10-15 11:44:15,2025-10-15 11:46:15,1074,1258,971,904,87,85.7
14509,U0887,2025-10-15 11:18:09,2025-10-15 11:22:09,1025,1067,1582,144,74,70.4
14510,U0385,2025-10-15 11:18:08,2025-10-15 11:20:08,917,1198,902,858,78,76.6
14511,U0524,2025-10-15 11:49:13,2025-10-15 11:51:13,1098,979,1077,876,83,82.6
14512,U0684,2025-10-15 11:06:41,2025-10-15 11:17:41,238,1796,1573,265,97,89.9
14513,U1152,2025-10-15 11:14:19,2025-10-15 11:16:19,1090,956,822,901,68,67.0
14514,U0909,2025-10-15 11:22:13,2025-10-15 11:26:13,375,1627,959,854,84,81.0
14515,U1361,2025-10-15 11:35:46,2025-10-15 11:37:46,1021,1174,1043,775,74,72.4
14516,U0175,2025-10-15 11:40:32,2025-10-15 11:43:32,1583,245,1134,699,94,91.8
14517,U0064,2025-10-15 11:41:53,2025-10-15 11:46:53,1118,999,1735,236,46,42.9
14518,U1093,2025-10-15 11:23:11,2025-10-15 11:25:11,1216,937,895,925,79,78.0
14519,U0608,2025-10-15 12:26:15,2025-10-15 12:29:15,1266,1150,944,810,94,92.2
14520,U0645,2025-10-15 12:36:10,2025-10-15 12:47:10,1563,90,404,1738,82,75.7
14521,U0094,2025-10-15 12:45:44,2025-10-15 12:49:44,1233,1011,1685,234,91,88.3
14522,U1344,2025-10-15 12:48:33,2025-10-15 12:57:33,804,1261,1779,131,69,64.3
14523,U0868,2025-10-15 12:22:17,2025-10-15 12:24:17,1220,1183,1088,803,96,94.7
14524,U1462,2025-10-15 12:41:27,2025-10-15 12:46:27,1493,251,897,780,87,84.1
14525,U0046,2025-10-15 12:41:37,2025-10-15 12:44:37,859,1246,1024,772,53,51.5
14526,U0757,2025-10-15 12:57:13,2025-10-15 13:01:13,358,1694,877,1303,98,95.6
14527,U1381,2025-10-15 12:37:44,2025-10-15 12:42:44,860,1092,1536,180,60,55.7
14528,U0398,2025-10-15 12:08:54,2025-10-15 12:12:54,1634,155,800,728,86,82.1
14529,U1302,2025-10-15 12:58:07,2025-10-15 13:02:07,788,1268,217,1624,62,59.8
14530,U1432,2025-10-15 12:26:59,2025-10-15 12:28:59,1029,978,912,856,85,84.4
14531,U0502,2025-10-15 12:52:16,2025-10-15 12:56:16,1522,251,971,800,77,74.1
14532,U0613,2025-10-15 12:39:56,2025-10-15 12:43:56,906,1089,440,1956,55,51.9
14533,U0354,2025-10-15 12:16:19,2025-10-15 12:26:19,1522,351,284,1645,71,64.4
14534,U1046,2025-10-15 12:53:46,2025-10-15 12:55:46,945,1117,961,813,94,93.0
14535,U0013,2025-10-15 12:14:49,2025-10-15 12:17:49,1509,205,1026,667,80,77.8
14536,U0163,2025-10-15 12:45:27,2025-10-15 12:47:27,837,1216,1020,844,41,39.7
14537,U0195,2025-10-15 12:04:33,2025-10-15 12:14:33,1525,191,311,1653,62,55.6
14538,U0937,2025-10-15 12:17:22,2025-10-15 12:19:22,1107,1018,1020,790,57,56.1
14539,U0869,2025-10-15 12:33:04,2025-10-15 12:39:04,371,1707,1082,671,47,42.8
14540,U1321,2025-10-15 12:45:03,2025-10-15 12:51:03,1556,80,1117,1053,57,53.2
14541,U1064,2025-10-15 12:58:54,2025-10-15 13:03:54,977,1099,1464,147,50,46.0
14542,U0004,2025-10-15 12:20:05,2025-10-15 12:28:05,738,1278,1716,37,41,35.0
14543,U0289,2025-10-15 12:24:34,2025-10-15 12:30:34,920,1125,1621,183,44,40.2
14544,U1294,2025-10-15 12:25:19,2025-10-15 12:33:19,656,1017,1581,93,56,50.8
14545,U1437,2025-10-15 12:57:09,2025-10-15 13:01:09,1340,948,1621,121,41,38.2
14546,U1344,2025-10-15 12:55:35,2025-10-15 13:03:35,1578,123,331,1527,70,64.3
14547,U0949,2025-10-15 12:49:58,2025-10-15 12:54:58,309,1812,957,702,62,57.6
14548,U0156,2025-10-15 12:38:11,2025-10-15 12:40:11,1162,1099,1067,769,99,97.8
14549,U1090,2025-10-15 12:02:18,2025-10-15 12:09:18,732,1172,1701,176,81,76.4
14550,U0089,2025-10-15 12:20:27,2025-10-15 12:28:27,659,1189,1595,130,83,77.3
14551,U1037,2025-10-15 12:55:51,2025-10-15 12:59:51,1485,140,1155,786,79,76.8
14552,U0180,2025-10-15 12:42:36,2025-10-15 12:49:36,512,1618,10,0,65,59.5
14553,U1404,2025-10-15 12:31:10,2025-10-15 12:33:10,1108,1074,958,764,64,62.8
14554,U0134,2025-10-15 12:08:57,2025-10-15 12:14:57,261,1579,1021,740,56,51.6
14555,U1000,2025-10-15 12:03:22,2025-10-15 12:05:22,856,1316,936,813,74,72.1
14556,U0011,2025-10-15 12:44:37,2025-10-15 12:46:37,1176,948,1031,859,84,83.4
14557,U0266,2025-10-15 12:37:03,2025-10-15 12:41:03,863,1071,154,1673,98,94.6
14558,U0761,2025-10-15 12:44:02,2025-10-15 12:49:02,1131,1027,273,1714,82,78.1
14559,U0768,2025-10-15 12:43:47,2025-10-15 12:45:47,1040,1088,1064,714,85,83.8
14560,U0379,2025-10-15 12:49:22,2025-10-15 12:55:22,1006,911,1703,193,62,58.1
14561,U1087,2025-10-15 12:38:44,2025-10-15 12:42:44,629,1138,112,1781,72,69.2
14562,U1352,2025-10-15 12:37:43,2025-10-15 12:42:43,179,1549,1296,849,66,60.9
14563,U1037,2025-10-15 12:35:00,2025-10-15 12:37:00,727,1069,937,884,79,78.1
14564,U0526,2025-10-15 12:44:16,2025-10-15 12:47:16,1005,1166,942,731,82,80.5
14565,U0203,2025-10-15 12:09:01,2025-10-15 12:11:01,831,1221,482,1661,75,73.0
14566,U1038,2025-10-15 12:22:44,2025-10-15 12:27:44,1254,990,1594,53,57,53.3
14567,U0550,2025-10-15 12:35:24,2025-10-15 12:37:24,944,1141,1079,822,83,81.9
14568,U0115,2025-10-15 12:09:57,2025-10-15 12:13:57,1700,183,1014,747,98,94.7
14569,U0469,2025-10-15 12:13:15,2025-10-15 12:15:15,1060,984,1131,767,62,61.1
14570,U0221,2025-10-15 12:08:08,2025-10-15 12:14:08,315,1684,988,950,74,70.6
14571,U0711,2025-10-15 12:59:30,2025-10-15 13:03:30,1538,191,1083,679,93,90.8
14572,U1288,2025-10-15 12:36:34,2025-10-15 12:38:34,802,1142,979,832,92,90.9
14573,U1010,2025-10-15 12:00:41,2025-10-15 12:06:41,425,1825,961,666,96,91.7
14574,U0392,2025-10-15 12:34:09,2025-10-15 12:38:09,1516,143,978,744,86,83.3
